"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.245586379775719,0.205585707463132,47.6767514064525,30.5647945418292,0.15628452728885
"high","QM",0.197820316725866,0.153753522291103,29.6688607367798,22.8700887166454,-0.0546595504494955
"high","GB LM",0.178441833897774,0.146328212757279,30.1587489279416,21.1815736528443,-0.0533320752134876
"high","Linear model",0.163008477051101,0.129764208786234,28.7823468006968,17.8172492070575,-0.0218297508780483
"high","LM bru model",0.156823602319561,0.124278737554845,27.8047622416567,17.0848283071705,-0.0178883875951015
"high","ST model coarser",0.120097877818936,0.0914000169144547,20.7803633936734,12.2177040313133,-0.00058139060813384
"mid","Generic PC",0.161280265486971,0.110265616070249,648.420813871385,60.0621829616308,0.073508998059549
"mid","QM",0.114516984241005,0.0741710793661211,229.841681128084,51.0929819269125,-0.0186179138773695
"mid","GB LM",0.112480981014399,0.0795568251865954,660.259477197323,43.5930919334397,0.00145174021342972
"mid","Linear model",0.103424070498303,0.0740687475864184,600.910145865531,45.7105179800744,0.0120871956021089
"mid","LM bru model",0.101360374808941,0.0727101825949651,583.895537801747,43.1050657339558,0.0108580051171183
"mid","ST model coarser",0.0736438566978545,0.050117922983207,327.250818719397,30.3185686517078,0.00213187617793875
