"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.5]","Generic PC",0.170058868554216,0.120590117722585,1135.5996881101,86.0203437475177,0.0831180421471413
"[0.382,11.5]","QM",0.119943688811093,0.0824853162101776,484.997072967824,64.0210519978717,0.0153769126506146
"[0.382,11.5]","GB LM",0.117229851902989,0.0837759127072454,1147.16595743795,57.9975842462541,0.0292386293929816
"[0.382,11.5]","Linear model",0.108857085183508,0.0764436173600196,1013.00271598366,54.6353518711678,0.0132726463061721
"[0.382,11.5]","LM bru model",0.102444118904557,0.0726200950973136,1018.86307639354,51.8054131522464,0.00936006891956994
"[0.382,11.5]","ST model coarser",0.0760737570519367,0.0516619467059951,550.551331109152,39.456926333713,0.00261980998093156
"(11.5,21.2]","Generic PC",0.14743971683999,0.102663980946221,558.41235488826,71.8839391761505,0.049583276235507
"(11.5,21.2]","GB LM",0.12533674384383,0.0832937115879683,629.919365669469,53.3301261426236,-0.0161506116076142
"(11.5,21.2]","QM",0.124259799776323,0.0806559267190802,248.942217890779,59.6168958355412,-0.0106391262769241
"(11.5,21.2]","Linear model",0.122183110545113,0.0808159095134675,539.918812037047,55.1860777119606,-0.0133250258947579
"(11.5,21.2]","LM bru model",0.119942719839495,0.0802731242282434,690.410559073465,52.3565818214517,-0.00606104350955001
"(11.5,21.2]","ST model coarser",0.0785256551880525,0.0513622792340803,473.627616560993,37.0282544707759,0.00167792225289654
"(21.2,34.4]","Generic PC",0.143351604819502,0.0967651528612532,463.716813968989,67.2571267001329,0.036197929912168
"(21.2,34.4]","QM",0.120215743715492,0.0790549562813404,185.377022130738,64.0346074520833,-0.016815548159376
"(21.2,34.4]","GB LM",0.110667733220872,0.0756942312806257,843.116420058231,51.5645706046842,-0.00898725636103473
"(21.2,34.4]","Linear model",0.106425166646333,0.0750866665625268,949.543589022674,52.0956627150088,0.00996594592206992
"(21.2,34.4]","LM bru model",0.105746564055221,0.0724588825410834,523.945448979861,51.0801758241399,0.00186205925943833
"(21.2,34.4]","ST model coarser",0.0785302559603649,0.0501653686461426,475.348866481847,35.4484961839272,0.00245237691201328
"(34.4,212]","Generic PC",0.141236503381274,0.0982748858960594,370.911691907655,54.492655950111,0.00437526425901177
"(34.4,212]","QM",0.138159808486356,0.0949464164470644,165.589364151102,58.7990433923201,-0.0472971861739262
"(34.4,212]","GB LM",0.127163112192479,0.0890903380391805,531.444782961379,49.924972752877,-0.0346696786114591
"(34.4,212]","Linear model",0.120394083744688,0.0883092598578102,795.909267155631,47.5496498075276,-0.00445266851426205
"(34.4,212]","LM bru model",0.115419689948555,0.0847969237855432,849.923533358146,44.147527808425,-0.00150493094640344
"(34.4,212]","ST model coarser",0.0860544894599115,0.05847864184561,370.857449846681,31.894298856583,-0.000174476114787589
