"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.221472400282057,0.179673521899235,30.9195478183712,17.028037332748,0.174858277063001
"0","GB LM",0.172158226672224,0.145792202084258,19.5165775788018,17.3588550731587,-0.119346580866995
"0","QM",0.136768132998713,0.097101992629116,16.3761256664074,6.98683816815718,0.0562633521300202
"0","LM bru model",0.122181994667699,0.0933631599120544,15.090531482733,8.89520704505678,-0.000922414001431132
"0","Linear model",0.120627807802729,0.0920661658240588,16.3989464558497,8.64862617374987,-0.00010747612822528
"0","ST model coarser",0.0800777881834614,0.0599601904408696,12.5425240779862,5.67772483133669,-2.29434071723508e-06
"[3,196]","Generic PC",0.240269771968201,0.197311422570976,366.323671675283,41.2890787387207,0.174491047044556
"[3,196]","QM",0.159217216602829,0.124782574973437,139.717747308244,25.3797476735075,0.0123246089488796
"[3,196]","GB LM",0.154873493501225,0.126606622864766,297.290458097454,22.7373910953192,0.00838080455820253
"[3,196]","Linear model",0.14681285452873,0.116698375758147,283.733806523581,21.6830160847574,-0.00840979954611368
"[3,196]","LM bru model",0.146762462124565,0.117854721168137,415.608956686603,22.1021090828962,0.00062399430501709
"[3,196]","ST model coarser",0.113263261000952,0.0861570570780558,575.002216607171,16.3753913739004,0.000131699937027967
"(196,321]","Generic PC",0.240182216713235,0.199138062924953,240.579685737394,38.5930216591536,0.158873249168484
"(196,321]","QM",0.173896558258932,0.136919142987602,100.634621413649,27.9588882759631,-0.0147809677451137
"(196,321]","GB LM",0.162721751019691,0.131442825181829,184.98199651866,23.888661022805,-0.00537069433636564
"(196,321]","Linear model",0.159362459571581,0.129270879976615,238.632939224575,24.7264226926648,0.0195206124350026
"(196,321]","LM bru model",0.154471398941238,0.123256089697443,296.009983711978,23.6384199240425,0.00242441428738426
"(196,321]","ST model coarser",0.106461632268883,0.0846210510871334,236.794519756146,15.9989231853444,-0.000202351025062817
"(321,725]","QM",0.246604944442742,0.194467400584959,82.7843854548634,37.4108630453777,-0.126217601322332
"(321,725]","Generic PC",0.222666643123223,0.179302791029051,150.356352858651,32.6836000790322,0.0513238432752451
"(321,725]","GB LM",0.220111941529281,0.177951954402148,123.76295348463,31.7403084855144,-0.0857785374198845
"(321,725]","Linear model",0.186797201102646,0.152082994993737,170.570766944164,26.4822575341733,-0.0113739343917823
"(321,725]","LM bru model",0.184316331424705,0.150234570689775,212.111192772888,26.4107313443728,-0.00228089333998425
"(321,725]","ST model coarser",0.137320233146073,0.109866255306282,114.519494153097,19.5430467306729,0.000860643714168245
