"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.23444941809745,0.190137519404572,41.7412268464891,22.8131235910545,0.171393710513306
"high","QM",0.177034611308959,0.134616928977572,23.1553620429852,15.2471981040787,0.00266266866343998
"high","GB LM",0.16969583758828,0.138459272503104,22.9136378643377,17.4526347015894,-0.059672368489818
"high","Linear model",0.144180811477088,0.116457183463774,21.491265823189,13.8118803974862,-0.00262300438435032
"high","LM bru model",0.140710047652461,0.113254886270704,19.9838420159479,13.2562204065212,-0.00436891464326422
"high","ST model coarser",NA,NA,91.3975142814402,99.9999037578263,-0.673427848169012
"mid","Generic PC",0.220685971560976,0.175075910983153,438.443501502267,46.7166940169182,0.112083794729782
"mid","QM",0.194372092187393,0.140886509215048,153.837968858209,38.2353654168202,-0.0540393364473578
"mid","GB LM",0.175380775760545,0.134642929384081,358.028063477028,32.7744202729594,-0.0269717589459708
"mid","Linear model",0.163450445703652,0.126668918154182,303.381807945734,31.6818834458561,-0.00188500453520646
"mid","LM bru model",0.160044439878852,0.12296902345886,287.476238555927,30.3217084915609,-0.00233926336187635
"mid","ST model coarser",NA,NA,274.253110578306,99.9999201154448,-0.373937942564904
"low","Generic PC",0.134915504946996,0.0918303145742665,1004.44437999999,78.4966426660972,0.0377877906302896
"low","QM",0.113080586238605,0.0683143921809002,279.435953490393,73.4664230948185,-0.0385691325693117
"low","GB LM",0.105679899499086,0.0708245953139073,998.215655810182,60.8511770440102,0.000125855998973833
"low","Linear model",0.100994303859674,0.0706542270788232,1048.97568970799,64.7745241458036,0.00657217929542304
"low","LM bru model",0.100679058382316,0.0705672500623484,1315.41652576924,63.2478102728979,0.00788930537294356
"low","ST model coarser",NA,NA,1701.0322075427,100,-0.0447743535071477
