"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.23444941809745,0.190137519404572,41.7412268464891,22.8131235910545,0.171393710513306
"high","QM",0.177034611308959,0.134616928977572,23.1553620429852,15.2471981040787,0.00266266866343998
"high","GB LM",0.16969583758828,0.138459272503104,22.9136378643377,17.4526347015894,-0.059672368489818
"high","Linear model",0.144180811477088,0.116457183463774,21.491265823189,13.8118803974862,-0.00262300438435032
"high","LM bru model",0.14070510617213,0.113269469134247,19.9849177387288,13.2214526921369,-0.00438471653589547
"high","ST model coarser",NA,NA,91.3967805168023,99.9998866858749,-0.67347442934278
"mid","Generic PC",0.220685971560976,0.175075910983153,438.443501502267,46.7166940169182,0.112083794729782
"mid","QM",0.194372092187393,0.140886509215048,153.837968858209,38.2353654168202,-0.0540393364473578
"mid","GB LM",0.175380775760545,0.134642929384081,358.028063477028,32.7744202729594,-0.0269717589459708
"mid","Linear model",0.163450445703652,0.126668918154182,303.381807945734,31.6818834458561,-0.00188500453520646
"mid","LM bru model",0.16003929925836,0.122963323648747,287.249149864879,30.3244789896785,-0.00234079199259296
"mid","ST model coarser",NA,NA,274.200129892684,99.9998965759305,-0.373981032379917
"low","Generic PC",0.134915504946996,0.0918303145742665,1004.44437999999,78.4966426660972,0.0377877906302896
"low","QM",0.113080586238605,0.0683143921809002,279.435953490393,73.4664230948185,-0.0385691325693117
"low","GB LM",0.105679899499086,0.0708245953139073,998.215655810182,60.8511770440102,0.000125855998973833
"low","Linear model",0.100994303859674,0.0706542270788232,1048.97568970799,64.7745241458036,0.00657217929542304
"low","LM bru model",0.100679560148789,0.0705597546201033,1315.172215031,63.2962389191524,0.00788353964458767
"low","ST model coarser",NA,NA,1700.91509329522,100,-0.0448321367600957
