"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.156839695882303,0.109627795807111,615.938749198787,166.705245982131,0.0939913792430654
"Wind Offshore","QM",0.086097947749339,0.0521635918640364,298.440091254659,73.3814962912744,0.0219917456634085
"Wind Offshore","GB LM",0.084077939734376,0.0559404963912169,456.14989143728,64.0867892823237,0.0234186240486053
"Wind Offshore","Linear model",0.0767575791961949,0.0432823104224813,336.010763829202,50.2538544947224,0.000365965950348184
"Wind Offshore","LM bru model",0.0765270695522985,0.0434774646332584,312.908623554767,53.5557961883306,0.000531881333233241
"Wind Offshore","ST model coarser",0.0425103052876961,0.0246099981610517,187.132564540092,32.5098775429564,-0.000663612738178207
"Wind Onshore","Generic PC",0.120715389852652,0.0745453196271045,881.564914081619,72.7080586174864,0.0311430766764172
"Wind Onshore","GB LM",0.0970573755113306,0.0638885434783283,982.557668109321,62.6193658925815,0.0153164617587029
"Wind Onshore","QM",0.0910201263007331,0.0550246012891231,435.084875571725,72.4206227242891,-0.0198509091475464
"Wind Onshore","Linear model",0.0844399890089094,0.0540828585591276,1020.49238868764,58.4114165427767,0.000623096452039174
"Wind Onshore","LM bru model",0.0824324042868955,0.0529754097458137,942.275923112728,58.0210366870076,0.000593509522448126
"Wind Onshore","ST model coarser",0.0629606140195293,0.0398354041618348,624.799841728002,45.9058001772476,0.00164125032958281
