"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.163817039877197,0.120170260148323,757.274131256383,58.4902098008798,0.0315246067603565
"mid","QM",0.139970626195075,0.103057611621194,423.729758002858,59.0605326764811,-0.0268279011841342
"mid","GB LM",0.136808247819097,0.0982291634714903,540.763992672301,48.0901630885041,-0.0336133088066884
"mid","Linear model",0.1228203423099,0.0891886750412121,675.115281132748,43.3305916048483,-0.00872412127779245
"mid","LM bru model",0.120471245758557,0.0882291208189637,837.562442042712,43.0489680246718,-0.00764620863091802
"mid","ST model coarser",0.0928292270689592,0.0660444621987901,481.973839108771,31.5970034418712,0.000604922523025989
"low","Generic PC",0.162110171166227,0.116982914677018,729.848789688894,69.5411827932332,0.0603020862452749
"low","QM",0.128256189878018,0.0911809112063447,348.946613789045,58.588370033365,0.00177135541703029
"low","GB LM",0.12406874038672,0.0887515007983801,636.565358774171,52.6761343932774,0.00215352856991474
"low","Linear model",0.120836595241535,0.0916888199114375,813.707865479471,54.5913861638356,0.0176613217854228
"low","LM bru model",0.117701739528754,0.0887302601932614,764.208213471561,52.7217489378222,0.0161535553228608
"low","ST model coarser",0.0783236853232645,0.0539833896588165,387.76006270935,34.0563292493852,0.00170104468611502
