"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.176568965662807,0.131857409703855,482.981573238634,54.1928712687223,0.0603594063749886
"mid","QM",0.138373315504171,0.103120019837063,253.46562151208,51.4197116944787,-0.0284986861527903
"mid","GB LM",0.132982901366925,0.0989930718904649,381.825644570195,44.824372609025,-0.0120937118267895
"mid","Linear model",0.119358272991292,0.0903570652794914,463.208789924729,40.7973512771787,0.000525430435284482
"mid","LM bru model",0.117604734587465,0.0890330280106802,393.965755797937,40.1057300100537,0.00100790129541018
"mid","ST model coarser",0.0941202540035941,0.0689781301012272,352.745035762063,31.0585369208878,0.000401374774614378
"low","Generic PC",0.15113838875435,0.0986357206994575,625.825261003657,69.4520186116148,0.0398829810333225
"low","QM",0.125241048972283,0.077855143979149,304.610337899501,69.5816016550717,-0.0280321241104954
"low","GB LM",0.120162822903228,0.0784793966120577,566.63154300981,56.773861066047,-0.0057109539044727
"low","Linear model",0.110547704625366,0.0744118827401015,553.641290293812,59.7593986690437,0.00171414059038369
"low","LM bru model",0.109862303333343,0.0736507053145134,542.640442934614,58.0265490335059,0.000324422401274169
"low","ST model coarser",0.0843524872794517,0.0532825944715676,326.893532561259,42.8189203839022,0.00199923353632873
