"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.272791174516697,0.23575197909259,77.3279948116931,43.2029587525402,0.227911107770566
"Wind Offshore","GB LM",0.162778091765204,0.130244905712776,32.8148333246392,21.4264195633545,-0.079772832808145
"Wind Offshore","QM",0.156708249129201,0.128662501630495,45.3898281617136,21.6692201057852,0.0759392237943458
"Wind Offshore","Linear model",0.130401397046221,0.103974400043207,32.9301796189384,16.4372737186764,1.02015340171225e-16
"Wind Offshore","LM bru model",0.123803609970537,0.0990392065274387,31.8706350220638,14.7944393069206,0.000118641798853594
"Wind Offshore","ST model coarser",0.0783799909877452,0.059553102958819,15.6186276042081,9.00311698838216,0.0003627883928505
"Wind Onshore","Generic PC",0.214293397453873,0.17133346753834,82.269532977327,39.853122635522,0.0654400792170653
"Wind Onshore","QM",0.192498400277795,0.147926262510835,58.2108627726102,35.8462226393568,-0.0496166530009213
"Wind Onshore","GB LM",0.182974130790403,0.142828312364312,63.10090792039,33.2765651292261,-0.045006751155554
"Wind Onshore","Linear model",0.167424017719646,0.133995799968401,78.1948286433078,30.0892927084417,1.65852457518407e-16
"Wind Onshore","LM bru model",0.162127932013875,0.129592892188043,70.9825057702969,29.7885506887768,-3.4347728257428e-05
"Wind Onshore","ST model coarser",0.1184727655443,0.091291036430803,44.8545851871954,20.1632721799697,0.000318585782874349
