"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.216747968396074,0.174527447703848,111.438583344652,37.5900952615527,0.101321183752921
"mid","QM",0.191043865420622,0.14089219698796,60.9667637587262,32.1566262507175,-0.0469844219998767
"mid","GB LM",0.174451273648636,0.133812327402663,76.640178997606,27.3652596682524,-0.0491055394221529
"mid","Linear model",0.159238406409342,0.122055177508278,73.1377486769831,25.5948829751039,-0.0227737715677976
"mid","LM bru model",0.156547147858743,0.119774978463268,65.9037372405992,25.2062455237456,-0.0216562093451047
"mid","ST model coarser",0.110362203255314,0.0811708662249368,41.1983192691269,16.2857877256746,-0.000225087313156358
"low","Generic PC",0.109683961259048,0.0626783740969595,1239.02458640319,81.9743800574499,0.0335197326932957
"low","GB LM",0.0817651442808105,0.051364864135683,1287.5042978661,65.0899140354663,0.0137229574831568
"low","QM",0.0812166293268674,0.042949936870197,584.791581830664,75.8446688778304,-0.00934765179190047
"low","Linear model",0.0782966110978145,0.0475920575722574,1072.59573337594,73.0200712084556,0.013497782331631
"low","LM bru model",0.077574556577677,0.0482321895450063,1154.75179589484,79.4709829318237,0.0143684893303408
"low","ST model coarser",0.0509171559236239,0.0306979285748511,787.377985685786,52.8014092083428,0.00308052909569821
