"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.18954483776837,0.144229524534813,258.79245068161,61.2751364634682,0.104439842222996
"mid","GB LM",0.129882738399822,0.0978622191457228,254.35544783999,39.3094004918024,0.00973679562819595
"mid","QM",0.128941350267021,0.09046415879661,105.523946257936,41.2274842833421,-0.0252040846801738
"mid","Linear model",0.1180332093934,0.0867833601083184,178.214251564066,37.4518150266008,-0.00163185247502357
"mid","LM bru model",0.113860691658931,0.083635123945559,229.114085815198,35.787871228151,-0.0024585745134116
"mid","ST model coarser",0.0885956841578632,0.0642723637971255,143.936356235182,27.3817868629479,8.17819375396541e-05
"low","Generic PC",0.148146153166813,0.0929982466682258,750.843813286293,72.992700729927,0.0649150506317179
"low","QM",0.100026224837575,0.057597758406959,247.464295971188,66.4839658147806,-0.0150495257873844
"low","GB LM",0.0947152044833168,0.0624776414528197,884.219109534241,54.4162817604101,0.0131388158601706
"low","Linear model",0.0919293227949343,0.0601674985398173,666.853122358722,58.6896362028946,0.00581455544994042
"low","LM bru model",0.0869392956597039,0.0574093293974256,854.274852773121,56.2315245848839,0.00921528583804381
"low","ST model coarser",0.0629751641921167,0.0407894561038725,614.479543910303,39.660254168453,0.00427310031026307
