"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.249329964332561,0.206500883832543,182.561421649625,49.0907563246937,0.194263171602395
"Wind Offshore","GB LM",0.142945325673316,0.109362025212085,101.256003332475,22.8196301359172,-0.0582874363360215
"Wind Offshore","QM",0.138035780284119,0.105057997916263,108.134145458665,23.9698543196121,0.0516189492971488
"Wind Offshore","Linear model",0.122448692131826,0.0952744633574067,115.077037769647,20.2762530323006,0.000344413693827368
"Wind Offshore","LM bru model",0.121176669699806,0.0937554736325896,103.794463091516,18.811908896163,0.000263397988902839
"Wind Offshore","ST model coarser",0.0815698536660602,0.0611779338028457,66.7509405515836,12.9115634324352,-0.000310051867767156
"Wind Onshore","Generic PC",0.164952697203416,0.119460849174332,373.261726923808,44.9824772528024,0.0556011986003699
"Wind Onshore","QM",0.153510365198691,0.105357560521985,212.157822560155,41.8968279352971,-0.0534347313594527
"Wind Onshore","GB LM",0.137466376675574,0.0994732380914125,352.007240387057,36.9067858658853,-0.0245169159421174
"Wind Onshore","Linear model",0.125671705218029,0.0933173543112466,275.628884188146,35.3710494834823,0.000307093045238399
"Wind Onshore","LM bru model",0.121882812437091,0.0907252921488082,327.105072704047,33.700477585102,0.000209402258235652
"Wind Onshore","ST model coarser",0.09206857728296,0.0668590101701786,158.414344431058,25.1607736292966,0.000525451791275614
