"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.232852783703447,0.191151442441815,51.5214250928927,29.9171129948213,0.115492162317239
"high","QM",0.230833650516779,0.178904507352123,35.7038015979766,29.102145653824,-0.0926981302006254
"high","GB LM",0.190106714989168,0.155651239586772,37.0117785055777,22.997597082968,-0.069394821375993
"high","Linear model",0.176055444716685,0.141442203677584,36.8479718968691,21.1389331411109,-0.0351643237414288
"high","LM bru model",0.173102433028457,0.138191060680371,34.9380981273885,19.9686248835553,-0.0345264778802343
"high","ST model coarser",0.131323662258955,0.102922235190287,29.3877399746067,14.5962120020963,-0.0011220059842276
"mid","Generic PC",0.190531558479052,0.140284904573692,613.302855672163,62.8260150738867,0.0893918860902115
"mid","GB LM",0.155955842425116,0.110604504942516,499.940567870852,47.7628789909693,-0.00478168542395271
"mid","QM",0.142288942719587,0.0986589832217801,232.627098581208,54.8032276681357,-0.03990895886526
"mid","Linear model",0.134300101212926,0.100715714032604,478.558209847578,47.294213726093,0.0170679664349534
"mid","LM bru model",0.130111954260969,0.0980063475113009,438.944188469715,46.9412570238732,0.0159653440571307
"mid","ST model coarser",0.0905407715288457,0.0643011398090902,349.230471897185,30.4278340342452,0.000644017045312024
"low","Generic PC",0.138250884037134,0.082151279734737,3130.56322579115,84.6154753863407,0.0531638620792289
"low","GB LM",0.0946602205802957,0.062360664242249,2898.56279256037,67.4758217915642,0.0231623024850928
"low","QM",0.0906889552303594,0.048159165543119,992.843433943302,79.5533528551511,-0.0170455269554
"low","Linear model",0.0897824443581557,0.0562232554445959,2416.11117150334,73.8780697955597,0.0198757229248415
"low","LM bru model",0.0865947904905415,0.0551203538292567,2113.4509472701,73.8878104785902,0.0210796026147175
"low","ST model coarser",0.0604511943798151,0.0361703713259871,1522.12442021345,46.5504051111157,0.00431981265000844
