"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.236449770128157,0.196229343757371,49.6875339030019,25.4013903382041,0.143195875812666
"high","QM",0.199191775940422,0.154847912390604,29.8541432365868,19.865911390603,-0.0228481382710895
"high","GB LM",0.190076616233722,0.154690323693379,30.502673820262,19.8072811500399,-0.0810161324117495
"high","Linear model",0.155336452437156,0.124596065309998,25.0058092194054,15.4341099699365,-0.019018841445466
"high","LM bru model",0.148394246027041,0.118490016213361,27.0137514367739,14.4677191132123,-0.0179461787544532
"high","ST model coarser",0.118551850984448,0.0929716400643343,21.107619161733,11.1416605348361,-0.000232027730408082
"mid","Generic PC",0.208256104600202,0.160207276022017,230.276626567063,43.199125289231,0.105909304660235
"mid","QM",0.175737885712317,0.12728193088866,85.5824397627367,37.9896011044173,-0.0267522396000613
"mid","GB LM",0.161055207851583,0.123761465474749,161.622749301309,30.6879627115695,-0.0270372465884039
"mid","Linear model",0.145598728731949,0.110822569772808,154.513482375188,29.339606886561,0.0113680985855549
"mid","LM bru model",0.145059281453999,0.110261853393261,225.231127450525,28.4241972021878,0.010457188268389
"mid","ST model coarser",0.115581813771624,0.0841728343346943,153.819576080521,20.9905228049458,0.00134701250624081
