"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.143422421831009,0.096119361812177,3600.77277320281,93.8988293864884,0.0821854838028992
"Wind Offshore","GB LM",0.0833229857712503,0.0540967798594921,2028.41342369389,51.0115838475447,0.00027982114662684
"Wind Offshore","QM",0.0825248089099582,0.0517490179120876,1573.00571698946,65.7124146086703,0.0148917570031165
"Wind Offshore","LM bru model",0.0766707768334736,0.0480936156444316,1232.3465809731,53.9587291848205,0.000370839861649165
"Wind Offshore","Linear model",0.0762979164606181,0.0480413772749688,1455.33416837347,58.3408852506965,0.000311589423332465
"Wind Offshore","ST model coarser",0.0542502865876306,0.0317632622214939,1328.93867251024,34.1669332822187,2.61718176917552e-07
"Wind Onshore","Generic PC",0.144649051680346,0.0987839935711475,702.748666012516,64.4265077351119,0.0399410341435195
"Wind Onshore","QM",0.124182765131348,0.0805754323201937,342.915086680603,63.7295293137058,-0.024497291953552
"Wind Onshore","GB LM",0.119511146380201,0.0824724422783491,675.111818200459,54.5155211685825,0.0076148681456838
"Wind Onshore","Linear model",0.107872140497599,0.074586886648806,530.761342134861,52.1191087471325,0.00144967427758367
"Wind Onshore","LM bru model",0.104763930787612,0.072356361388934,484.394332402166,52.2305847257224,0.00137787611836076
"Wind Onshore","ST model coarser",0.0837693129288297,0.0573776172010994,395.688514142955,41.6557898139134,0.00198383125392
